pind,arm,lflank,correct
6230,BWA-no-clip,5,0.8181818181818182
6230,BWA-std,5,0.2727272727272727
6230,NW-flex,5,1.0
6230,BWA-no-clip,6,0.8181818181818182
6230,BWA-std,6,0.36363636363636365
6230,NW-flex,6,1.0
6230,BWA-no-clip,7,1.0
6230,BWA-std,7,0.2727272727272727
6230,NW-flex,7,1.0
6230,BWA-no-clip,8,1.0
6230,BWA-std,8,0.45454545454545453
6230,NW-flex,8,1.0
6230,BWA-no-clip,9,1.0
6230,BWA-std,9,0.45454545454545453
6230,NW-flex,9,1.0
6230,BWA-no-clip,10,1.0
6230,BWA-std,10,0.45454545454545453
6230,NW-flex,10,1.0
6231,BWA-no-clip,1,0.5454545454545454
6231,BWA-std,1,0.09090909090909091
6231,NW-flex,1,1.0
6231,BWA-no-clip,2,0.5454545454545454
6231,BWA-std,2,0.09090909090909091
6231,NW-flex,2,1.0
6231,BWA-no-clip,3,0.6363636363636364
6231,BWA-std,3,0.18181818181818182
6231,NW-flex,3,1.0
6231,BWA-no-clip,4,0.7272727272727273
6231,BWA-std,4,0.09090909090909091
6231,NW-flex,4,1.0
6231,BWA-no-clip,5,0.7272727272727273
6231,BWA-std,5,0.2727272727272727
6231,NW-flex,5,1.0
6231,BWA-no-clip,6,0.8181818181818182
6231,BWA-std,6,0.36363636363636365
6231,NW-flex,6,1.0
6231,BWA-no-clip,7,0.9090909090909091
6231,BWA-std,7,0.2727272727272727
6231,NW-flex,7,1.0
6231,BWA-no-clip,8,0.9090909090909091
6231,BWA-std,8,0.45454545454545453
6231,NW-flex,8,1.0
6231,BWA-no-clip,9,0.9090909090909091
6231,BWA-std,9,0.45454545454545453
6231,NW-flex,9,1.0
6231,BWA-no-clip,10,1.0
6231,BWA-std,10,0.45454545454545453
6231,NW-flex,10,1.0
6232,BWA-no-clip,1,0.5454545454545454
6232,BWA-std,1,0.09090909090909091
6232,NW-flex,1,1.0
6232,BWA-no-clip,2,0.5454545454545454
6232,BWA-std,2,0.09090909090909091
6232,NW-flex,2,1.0
6232,BWA-no-clip,3,0.7272727272727273
6232,BWA-std,3,0.18181818181818182
6232,NW-flex,3,1.0
6232,BWA-no-clip,4,0.8181818181818182
6232,BWA-std,4,0.09090909090909091
6232,NW-flex,4,1.0
6232,BWA-no-clip,5,0.8181818181818182
6232,BWA-std,5,0.2727272727272727
6232,NW-flex,5,1.0
6232,BWA-no-clip,6,0.9090909090909091
6232,BWA-std,6,0.36363636363636365
6232,NW-flex,6,1.0
6232,BWA-no-clip,7,0.9090909090909091
6232,BWA-std,7,0.2727272727272727
6232,NW-flex,7,1.0
6232,BWA-no-clip,8,0.9090909090909091
6232,BWA-std,8,0.45454545454545453
6232,NW-flex,8,1.0
6232,BWA-no-clip,9,0.9090909090909091
6232,BWA-std,9,0.45454545454545453
6232,NW-flex,9,1.0
6232,BWA-no-clip,10,0.9090909090909091
6232,BWA-std,10,0.45454545454545453
6232,NW-flex,10,1.0
6233,BWA-no-clip,1,0.5454545454545454
6233,BWA-std,1,0.09090909090909091
6233,NW-flex,1,1.0
6233,BWA-no-clip,2,0.5454545454545454
6233,BWA-std,2,0.09090909090909091
6233,NW-flex,2,1.0
6233,BWA-no-clip,3,0.6363636363636364
6233,BWA-std,3,0.18181818181818182
6233,NW-flex,3,1.0
6233,BWA-no-clip,4,0.8181818181818182
6233,BWA-std,4,0.09090909090909091
6233,NW-flex,4,1.0
6233,BWA-no-clip,5,0.9090909090909091
6233,BWA-std,5,0.2727272727272727
6233,NW-flex,5,1.0
6233,BWA-no-clip,6,1.0
6233,BWA-std,6,0.36363636363636365
6233,NW-flex,6,1.0
6233,BWA-no-clip,7,1.0
6233,BWA-std,7,0.2727272727272727
6233,NW-flex,7,1.0
6233,BWA-no-clip,8,1.0
6233,BWA-std,8,0.45454545454545453
6233,NW-flex,8,1.0
6233,BWA-no-clip,9,1.0
6233,BWA-std,9,0.45454545454545453
6233,NW-flex,9,1.0
6233,BWA-no-clip,10,1.0
6233,BWA-std,10,0.45454545454545453
6233,NW-flex,10,1.0
6234,BWA-no-clip,1,0.5454545454545454
6234,BWA-std,1,0.09090909090909091
6234,NW-flex,1,1.0
6234,BWA-no-clip,2,0.6363636363636364
6234,BWA-std,2,0.09090909090909091
6234,NW-flex,2,1.0
6234,BWA-no-clip,3,0.6363636363636364
6234,BWA-std,3,0.18181818181818182
6234,NW-flex,3,1.0
6234,BWA-no-clip,4,0.6363636363636364
6234,BWA-std,4,0.09090909090909091
6234,NW-flex,4,1.0
6234,BWA-no-clip,5,0.7272727272727273
6234,BWA-std,5,0.2727272727272727
6234,NW-flex,5,1.0
6234,BWA-no-clip,6,0.9090909090909091
6234,BWA-std,6,0.36363636363636365
6234,NW-flex,6,1.0
6234,BWA-no-clip,7,0.9090909090909091
6234,BWA-std,7,0.2727272727272727
6234,NW-flex,7,1.0
6234,BWA-no-clip,8,0.9090909090909091
6234,BWA-std,8,0.45454545454545453
6234,NW-flex,8,1.0
6234,BWA-no-clip,9,0.9090909090909091
6234,BWA-std,9,0.45454545454545453
6234,NW-flex,9,1.0
6234,BWA-no-clip,10,0.9090909090909091
6234,BWA-std,10,0.45454545454545453
6234,NW-flex,10,1.0
6235,BWA-no-clip,1,0.09090909090909091
6235,BWA-std,1,0.09090909090909091
6235,NW-flex,1,1.0
6235,BWA-no-clip,2,0.5454545454545454
6235,BWA-std,2,0.09090909090909091
6235,NW-flex,2,1.0
6235,BWA-no-clip,3,0.6363636363636364
6235,BWA-std,3,0.18181818181818182
6235,NW-flex,3,1.0
6235,BWA-no-clip,4,0.8181818181818182
6235,BWA-std,4,0.09090909090909091
6235,NW-flex,4,1.0
6235,BWA-no-clip,5,0.8181818181818182
6235,BWA-std,5,0.2727272727272727
6235,NW-flex,5,1.0
6235,BWA-no-clip,6,0.8181818181818182
6235,BWA-std,6,0.36363636363636365
6235,NW-flex,6,1.0
6235,BWA-no-clip,7,1.0
6235,BWA-std,7,0.2727272727272727
6235,NW-flex,7,1.0
6235,BWA-no-clip,8,1.0
6235,BWA-std,8,0.45454545454545453
6235,NW-flex,8,1.0
6235,BWA-no-clip,9,1.0
6235,BWA-std,9,0.45454545454545453
6235,NW-flex,9,1.0
6235,BWA-no-clip,10,1.0
6235,BWA-std,10,0.45454545454545453
6235,NW-flex,10,1.0
6236,BWA-no-clip,1,0.5454545454545454
6236,BWA-std,1,0.09090909090909091
6236,NW-flex,1,1.0
6236,BWA-no-clip,2,0.5454545454545454
6236,BWA-std,2,0.09090909090909091
6236,NW-flex,2,1.0
6236,BWA-no-clip,3,0.6363636363636364
6236,BWA-std,3,0.18181818181818182
6236,NW-flex,3,1.0
6236,BWA-no-clip,4,0.8181818181818182
6236,BWA-std,4,0.09090909090909091
6236,NW-flex,4,1.0
6236,BWA-no-clip,5,0.7272727272727273
6236,BWA-std,5,0.2727272727272727
6236,NW-flex,5,1.0
6236,BWA-no-clip,6,0.7272727272727273
6236,BWA-std,6,0.36363636363636365
6236,NW-flex,6,1.0
6236,BWA-no-clip,7,0.7272727272727273
6236,BWA-std,7,0.2727272727272727
6236,NW-flex,7,1.0
6236,BWA-no-clip,8,0.7272727272727273
6236,BWA-std,8,0.45454545454545453
6236,NW-flex,8,1.0
6236,BWA-no-clip,9,0.9090909090909091
6236,BWA-std,9,0.45454545454545453
6236,NW-flex,9,1.0
6236,BWA-no-clip,10,0.9090909090909091
6236,BWA-std,10,0.45454545454545453
6236,NW-flex,10,1.0
6237,BWA-no-clip,1,0.5454545454545454
6237,BWA-std,1,0.09090909090909091
6237,NW-flex,1,1.0
6237,BWA-no-clip,2,0.6363636363636364
6237,BWA-std,2,0.09090909090909091
6237,NW-flex,2,1.0
6237,BWA-no-clip,3,0.8181818181818182
6237,BWA-std,3,0.18181818181818182
6237,NW-flex,3,1.0
6237,BWA-no-clip,4,0.7272727272727273
6237,BWA-std,4,0.09090909090909091
6237,NW-flex,4,1.0
6237,BWA-no-clip,5,0.7272727272727273
6237,BWA-std,5,0.2727272727272727
6237,NW-flex,5,1.0
6237,BWA-no-clip,6,0.7272727272727273
6237,BWA-std,6,0.36363636363636365
6237,NW-flex,6,1.0
6237,BWA-no-clip,7,0.8181818181818182
6237,BWA-std,7,0.2727272727272727
6237,NW-flex,7,1.0
6237,BWA-no-clip,8,1.0
6237,BWA-std,8,0.45454545454545453
6237,NW-flex,8,1.0
6237,BWA-no-clip,9,1.0
6237,BWA-std,9,0.45454545454545453
6237,NW-flex,9,1.0
6237,BWA-no-clip,10,1.0
6237,BWA-std,10,0.45454545454545453
6237,NW-flex,10,1.0
6238,BWA-no-clip,1,0.5454545454545454
6238,BWA-std,1,0.09090909090909091
6238,NW-flex,1,1.0
6238,BWA-no-clip,2,0.5454545454545454
6238,BWA-std,2,0.09090909090909091
6238,NW-flex,2,1.0
6238,BWA-no-clip,3,0.6363636363636364
6238,BWA-std,3,0.18181818181818182
6238,NW-flex,3,1.0
6238,BWA-no-clip,4,0.8181818181818182
6238,BWA-std,4,0.09090909090909091
6238,NW-flex,4,1.0
6238,BWA-no-clip,5,0.9090909090909091
6238,BWA-std,5,0.2727272727272727
6238,NW-flex,5,1.0
6238,BWA-no-clip,6,0.9090909090909091
6238,BWA-std,6,0.36363636363636365
6238,NW-flex,6,1.0
6238,BWA-no-clip,7,1.0
6238,BWA-std,7,0.2727272727272727
6238,NW-flex,7,1.0
6238,BWA-no-clip,8,0.9090909090909091
6238,BWA-std,8,0.45454545454545453
6238,NW-flex,8,1.0
6238,BWA-no-clip,9,1.0
6238,BWA-std,9,0.45454545454545453
6238,NW-flex,9,1.0
6238,BWA-no-clip,10,1.0
6238,BWA-std,10,0.45454545454545453
6238,NW-flex,10,1.0
6239,BWA-no-clip,1,0.45454545454545453
6239,BWA-std,1,0.09090909090909091
6239,NW-flex,1,1.0
6239,BWA-no-clip,2,0.5454545454545454
6239,BWA-std,2,0.09090909090909091
6239,NW-flex,2,1.0
6239,BWA-no-clip,3,0.5454545454545454
6239,BWA-std,3,0.09090909090909091
6239,NW-flex,3,1.0
6239,BWA-no-clip,4,0.6363636363636364
6239,BWA-std,4,0.09090909090909091
6239,NW-flex,4,1.0
6239,BWA-no-clip,5,0.8181818181818182
6239,BWA-std,5,0.2727272727272727
6239,NW-flex,5,1.0
6239,BWA-no-clip,6,0.8181818181818182
6239,BWA-std,6,0.36363636363636365
6239,NW-flex,6,1.0
6239,BWA-no-clip,7,0.8181818181818182
6239,BWA-std,7,0.2727272727272727
6239,NW-flex,7,1.0
6239,BWA-no-clip,8,1.0
6239,BWA-std,8,0.45454545454545453
6239,NW-flex,8,1.0
6239,BWA-no-clip,9,1.0
6239,BWA-std,9,0.45454545454545453
6239,NW-flex,9,1.0
6239,BWA-no-clip,10,1.0
6239,BWA-std,10,0.45454545454545453
6239,NW-flex,10,1.0
6240,BWA-no-clip,1,0.5454545454545454
6240,BWA-std,1,0.09090909090909091
6240,NW-flex,1,1.0
6240,BWA-no-clip,2,0.5454545454545454
6240,BWA-std,2,0.09090909090909091
6240,NW-flex,2,1.0
6240,BWA-no-clip,3,0.6363636363636364
6240,BWA-std,3,0.18181818181818182
6240,NW-flex,3,1.0
6240,BWA-no-clip,4,0.6363636363636364
6240,BWA-std,4,0.09090909090909091
6240,NW-flex,4,1.0
6240,BWA-no-clip,5,0.8181818181818182
6240,BWA-std,5,0.2727272727272727
6240,NW-flex,5,1.0
6240,BWA-no-clip,6,0.8181818181818182
6240,BWA-std,6,0.36363636363636365
6240,NW-flex,6,1.0
6240,BWA-no-clip,7,0.8181818181818182
6240,BWA-std,7,0.2727272727272727
6240,NW-flex,7,1.0
6240,BWA-no-clip,8,0.9090909090909091
6240,BWA-std,8,0.45454545454545453
6240,NW-flex,8,1.0
6240,BWA-no-clip,9,1.0
6240,BWA-std,9,0.45454545454545453
6240,NW-flex,9,1.0
6240,BWA-no-clip,10,1.0
6240,BWA-std,10,0.45454545454545453
6240,NW-flex,10,1.0
6241,BWA-no-clip,1,0.18181818181818182
6241,BWA-std,1,0.09090909090909091
6241,NW-flex,1,1.0
6241,BWA-no-clip,2,0.2727272727272727
6241,BWA-std,2,0.09090909090909091
6241,NW-flex,2,1.0
6241,BWA-no-clip,3,0.5454545454545454
6241,BWA-std,3,0.18181818181818182
6241,NW-flex,3,1.0
6241,BWA-no-clip,4,0.7272727272727273
6241,BWA-std,4,0.09090909090909091
6241,NW-flex,4,1.0
6241,BWA-no-clip,5,0.7272727272727273
6241,BWA-std,5,0.2727272727272727
6241,NW-flex,5,1.0
6241,BWA-no-clip,6,0.7272727272727273
6241,BWA-std,6,0.36363636363636365
6241,NW-flex,6,1.0
6241,BWA-no-clip,7,0.8181818181818182
6241,BWA-std,7,0.2727272727272727
6241,NW-flex,7,1.0
6241,BWA-no-clip,8,0.8181818181818182
6241,BWA-std,8,0.45454545454545453
6241,NW-flex,8,1.0
6241,BWA-no-clip,9,0.8181818181818182
6241,BWA-std,9,0.45454545454545453
6241,NW-flex,9,1.0
6241,BWA-no-clip,10,0.8181818181818182
6241,BWA-std,10,0.45454545454545453
6241,NW-flex,10,1.0
6242,BWA-no-clip,1,0.5454545454545454
6242,BWA-std,1,0.09090909090909091
6242,NW-flex,1,1.0
6242,BWA-no-clip,2,0.5454545454545454
6242,BWA-std,2,0.09090909090909091
6242,NW-flex,2,1.0
6242,BWA-no-clip,3,0.6363636363636364
6242,BWA-std,3,0.18181818181818182
6242,NW-flex,3,1.0
6242,BWA-no-clip,4,0.7272727272727273
6242,BWA-std,4,0.09090909090909091
6242,NW-flex,4,1.0
6242,BWA-no-clip,5,0.7272727272727273
6242,BWA-std,5,0.2727272727272727
6242,NW-flex,5,1.0
6242,BWA-no-clip,6,0.8181818181818182
6242,BWA-std,6,0.36363636363636365
6242,NW-flex,6,1.0
6242,BWA-no-clip,7,0.8181818181818182
6242,BWA-std,7,0.2727272727272727
6242,NW-flex,7,1.0
6242,BWA-no-clip,8,0.8181818181818182
6242,BWA-std,8,0.45454545454545453
6242,NW-flex,8,1.0
6242,BWA-no-clip,9,0.8181818181818182
6242,BWA-std,9,0.45454545454545453
6242,NW-flex,9,1.0
6242,BWA-no-clip,10,1.0
6242,BWA-std,10,0.45454545454545453
6242,NW-flex,10,1.0
6243,BWA-no-clip,1,0.5454545454545454
6243,BWA-std,1,0.09090909090909091
6243,NW-flex,1,1.0
6243,BWA-no-clip,2,0.5454545454545454
6243,BWA-std,2,0.09090909090909091
6243,NW-flex,2,1.0
6243,BWA-no-clip,3,0.6363636363636364
6243,BWA-std,3,0.18181818181818182
6243,NW-flex,3,1.0
6243,BWA-no-clip,4,0.6363636363636364
6243,BWA-std,4,0.09090909090909091
6243,NW-flex,4,1.0
6243,BWA-no-clip,5,0.7272727272727273
6243,BWA-std,5,0.2727272727272727
6243,NW-flex,5,1.0
6243,BWA-no-clip,6,0.7272727272727273
6243,BWA-std,6,0.36363636363636365
6243,NW-flex,6,1.0
6243,BWA-no-clip,7,0.9090909090909091
6243,BWA-std,7,0.2727272727272727
6243,NW-flex,7,1.0
6243,BWA-no-clip,8,1.0
6243,BWA-std,8,0.45454545454545453
6243,NW-flex,8,1.0
6243,BWA-no-clip,9,1.0
6243,BWA-std,9,0.45454545454545453
6243,NW-flex,9,1.0
6243,BWA-no-clip,10,1.0
6243,BWA-std,10,0.45454545454545453
6243,NW-flex,10,1.0
6244,BWA-no-clip,1,0.5454545454545454
6244,BWA-std,1,0.09090909090909091
6244,NW-flex,1,1.0
6244,BWA-no-clip,2,0.5454545454545454
6244,BWA-std,2,0.09090909090909091
6244,NW-flex,2,1.0
6244,BWA-no-clip,3,0.6363636363636364
6244,BWA-std,3,0.18181818181818182
6244,NW-flex,3,1.0
6244,BWA-no-clip,4,0.6363636363636364
6244,BWA-std,4,0.09090909090909091
6244,NW-flex,4,1.0
6244,BWA-no-clip,5,0.6363636363636364
6244,BWA-std,5,0.2727272727272727
6244,NW-flex,5,1.0
6244,BWA-no-clip,6,0.8181818181818182
6244,BWA-std,6,0.36363636363636365
6244,NW-flex,6,1.0
6244,BWA-no-clip,7,0.8181818181818182
6244,BWA-std,7,0.2727272727272727
6244,NW-flex,7,1.0
6244,BWA-no-clip,8,0.9090909090909091
6244,BWA-std,8,0.45454545454545453
6244,NW-flex,8,1.0
6244,BWA-no-clip,9,1.0
6244,BWA-std,9,0.45454545454545453
6244,NW-flex,9,1.0
6244,BWA-no-clip,10,1.0
6244,BWA-std,10,0.45454545454545453
6244,NW-flex,10,1.0
6245,BWA-no-clip,1,0.5454545454545454
6245,BWA-std,1,0.09090909090909091
6245,NW-flex,1,1.0
6245,BWA-no-clip,2,0.5454545454545454
6245,BWA-std,2,0.09090909090909091
6245,NW-flex,2,1.0
6245,BWA-no-clip,3,0.6363636363636364
6245,BWA-std,3,0.18181818181818182
6245,NW-flex,3,1.0
6245,BWA-no-clip,4,0.6363636363636364
6245,BWA-std,4,0.09090909090909091
6245,NW-flex,4,1.0
6245,BWA-no-clip,5,0.7272727272727273
6245,BWA-std,5,0.2727272727272727
6245,NW-flex,5,1.0
6245,BWA-no-clip,6,0.8181818181818182
6245,BWA-std,6,0.36363636363636365
6245,NW-flex,6,1.0
6245,BWA-no-clip,7,0.9090909090909091
6245,BWA-std,7,0.2727272727272727
6245,NW-flex,7,1.0
6245,BWA-no-clip,8,0.9090909090909091
6245,BWA-std,8,0.45454545454545453
6245,NW-flex,8,1.0
6245,BWA-no-clip,9,1.0
6245,BWA-std,9,0.45454545454545453
6245,NW-flex,9,1.0
6245,BWA-no-clip,10,1.0
6245,BWA-std,10,0.45454545454545453
6245,NW-flex,10,1.0
6246,BWA-no-clip,1,0.09090909090909091
6246,BWA-std,1,0.09090909090909091
6246,NW-flex,1,1.0
6246,BWA-no-clip,2,0.5454545454545454
6246,BWA-std,2,0.09090909090909091
6246,NW-flex,2,1.0
6246,BWA-no-clip,3,0.6363636363636364
6246,BWA-std,3,0.18181818181818182
6246,NW-flex,3,1.0
6246,BWA-no-clip,4,0.8181818181818182
6246,BWA-std,4,0.09090909090909091
6246,NW-flex,4,1.0
6246,BWA-no-clip,5,0.9090909090909091
6246,BWA-std,5,0.2727272727272727
6246,NW-flex,5,1.0
6246,BWA-no-clip,6,1.0
6246,BWA-std,6,0.36363636363636365
6246,NW-flex,6,1.0
6246,BWA-no-clip,7,1.0
6246,BWA-std,7,0.2727272727272727
6246,NW-flex,7,1.0
6246,BWA-no-clip,8,0.9090909090909091
6246,BWA-std,8,0.45454545454545453
6246,NW-flex,8,1.0
6246,BWA-no-clip,9,0.9090909090909091
6246,BWA-std,9,0.45454545454545453
6246,NW-flex,9,1.0
6246,BWA-no-clip,10,1.0
6246,BWA-std,10,0.45454545454545453
6246,NW-flex,10,1.0
6247,BWA-no-clip,1,0.5454545454545454
6247,BWA-std,1,0.09090909090909091
6247,NW-flex,1,1.0
6247,BWA-no-clip,2,0.5454545454545454
6247,BWA-std,2,0.09090909090909091
6247,NW-flex,2,1.0
6247,BWA-no-clip,3,0.6363636363636364
6247,BWA-std,3,0.18181818181818182
6247,NW-flex,3,1.0
6247,BWA-no-clip,4,0.6363636363636364
6247,BWA-std,4,0.09090909090909091
6247,NW-flex,4,1.0
6247,BWA-no-clip,5,0.7272727272727273
6247,BWA-std,5,0.2727272727272727
6247,NW-flex,5,1.0
6247,BWA-no-clip,6,0.9090909090909091
6247,BWA-std,6,0.36363636363636365
6247,NW-flex,6,1.0
6247,BWA-no-clip,7,0.9090909090909091
6247,BWA-std,7,0.2727272727272727
6247,NW-flex,7,1.0
6247,BWA-no-clip,8,1.0
6247,BWA-std,8,0.45454545454545453
6247,NW-flex,8,1.0
6247,BWA-no-clip,9,1.0
6247,BWA-std,9,0.45454545454545453
6247,NW-flex,9,1.0
6247,BWA-no-clip,10,1.0
6247,BWA-std,10,0.45454545454545453
6247,NW-flex,10,1.0
6248,BWA-no-clip,1,0.5454545454545454
6248,BWA-std,1,0.09090909090909091
6248,NW-flex,1,1.0
6248,BWA-no-clip,2,0.5454545454545454
6248,BWA-std,2,0.09090909090909091
6248,NW-flex,2,1.0
6248,BWA-no-clip,3,0.6363636363636364
6248,BWA-std,3,0.18181818181818182
6248,NW-flex,3,1.0
6248,BWA-no-clip,4,0.7272727272727273
6248,BWA-std,4,0.09090909090909091
6248,NW-flex,4,1.0
6248,BWA-no-clip,5,0.8181818181818182
6248,BWA-std,5,0.2727272727272727
6248,NW-flex,5,1.0
6248,BWA-no-clip,6,0.8181818181818182
6248,BWA-std,6,0.36363636363636365
6248,NW-flex,6,1.0
6248,BWA-no-clip,7,0.9090909090909091
6248,BWA-std,7,0.2727272727272727
6248,NW-flex,7,1.0
6248,BWA-no-clip,8,0.9090909090909091
6248,BWA-std,8,0.45454545454545453
6248,NW-flex,8,1.0
6248,BWA-no-clip,9,1.0
6248,BWA-std,9,0.45454545454545453
6248,NW-flex,9,1.0
6248,BWA-no-clip,10,1.0
6248,BWA-std,10,0.45454545454545453
6248,NW-flex,10,1.0
6249,BWA-no-clip,1,0.09090909090909091
6249,BWA-std,1,0.09090909090909091
6249,NW-flex,1,1.0
6249,BWA-no-clip,2,0.09090909090909091
6249,BWA-std,2,0.09090909090909091
6249,NW-flex,2,1.0
6249,BWA-no-clip,3,0.45454545454545453
6249,BWA-std,3,0.09090909090909091
6249,NW-flex,3,1.0
6249,BWA-no-clip,4,0.5454545454545454
6249,BWA-std,4,0.09090909090909091
6249,NW-flex,4,1.0
6249,BWA-no-clip,5,0.5454545454545454
6249,BWA-std,5,0.18181818181818182
6249,NW-flex,5,1.0
6249,BWA-no-clip,6,0.8181818181818182
6249,BWA-std,6,0.36363636363636365
6249,NW-flex,6,1.0
6249,BWA-no-clip,7,0.9090909090909091
6249,BWA-std,7,0.2727272727272727
6249,NW-flex,7,1.0
6249,BWA-no-clip,8,0.9090909090909091
6249,BWA-std,8,0.45454545454545453
6249,NW-flex,8,1.0
6249,BWA-no-clip,9,1.0
6249,BWA-std,9,0.45454545454545453
6249,NW-flex,9,1.0
6249,BWA-no-clip,10,1.0
6249,BWA-std,10,0.45454545454545453
6249,NW-flex,10,1.0
6250,BWA-no-clip,1,0.09090909090909091
6250,BWA-std,1,0.09090909090909091
6250,NW-flex,1,1.0
6250,BWA-no-clip,2,0.45454545454545453
6250,BWA-std,2,0.09090909090909091
6250,NW-flex,2,1.0
6250,BWA-no-clip,3,0.5454545454545454
6250,BWA-std,3,0.09090909090909091
6250,NW-flex,3,1.0
6250,BWA-no-clip,4,0.5454545454545454
6250,BWA-std,4,0.09090909090909091
6250,NW-flex,4,1.0
6250,BWA-no-clip,5,0.7272727272727273
6250,BWA-std,5,0.2727272727272727
6250,NW-flex,5,1.0
6250,BWA-no-clip,6,0.8181818181818182
6250,BWA-std,6,0.36363636363636365
6250,NW-flex,6,1.0
6250,BWA-no-clip,7,0.8181818181818182
6250,BWA-std,7,0.2727272727272727
6250,NW-flex,7,1.0
6250,BWA-no-clip,8,0.8181818181818182
6250,BWA-std,8,0.45454545454545453
6250,NW-flex,8,1.0
6250,BWA-no-clip,9,0.8181818181818182
6250,BWA-std,9,0.45454545454545453
6250,NW-flex,9,1.0
6250,BWA-no-clip,10,0.8181818181818182
6250,BWA-std,10,0.45454545454545453
6250,NW-flex,10,1.0
6251,BWA-no-clip,1,0.5454545454545454
6251,BWA-std,1,0.09090909090909091
6251,NW-flex,1,1.0
6251,BWA-no-clip,2,0.5454545454545454
6251,BWA-std,2,0.09090909090909091
6251,NW-flex,2,1.0
6251,BWA-no-clip,3,0.7272727272727273
6251,BWA-std,3,0.18181818181818182
6251,NW-flex,3,1.0
6251,BWA-no-clip,4,0.8181818181818182
6251,BWA-std,4,0.09090909090909091
6251,NW-flex,4,1.0
6251,BWA-no-clip,5,0.8181818181818182
6251,BWA-std,5,0.2727272727272727
6251,NW-flex,5,1.0
6251,BWA-no-clip,6,0.8181818181818182
6251,BWA-std,6,0.36363636363636365
6251,NW-flex,6,1.0
6251,BWA-no-clip,7,1.0
6251,BWA-std,7,0.2727272727272727
6251,NW-flex,7,1.0
6251,BWA-no-clip,8,0.9090909090909091
6251,BWA-std,8,0.45454545454545453
6251,NW-flex,8,1.0
6251,BWA-no-clip,9,1.0
6251,BWA-std,9,0.45454545454545453
6251,NW-flex,9,1.0
6251,BWA-no-clip,10,1.0
6251,BWA-std,10,0.45454545454545453
6251,NW-flex,10,1.0
6252,BWA-no-clip,1,0.5454545454545454
6252,BWA-std,1,0.09090909090909091
6252,NW-flex,1,1.0
6252,BWA-no-clip,2,0.5454545454545454
6252,BWA-std,2,0.09090909090909091
6252,NW-flex,2,1.0
6252,BWA-no-clip,3,0.5454545454545454
6252,BWA-std,3,0.18181818181818182
6252,NW-flex,3,1.0
6252,BWA-no-clip,4,0.7272727272727273
6252,BWA-std,4,0.09090909090909091
6252,NW-flex,4,1.0
6252,BWA-no-clip,5,0.7272727272727273
6252,BWA-std,5,0.2727272727272727
6252,NW-flex,5,1.0
6252,BWA-no-clip,6,0.9090909090909091
6252,BWA-std,6,0.36363636363636365
6252,NW-flex,6,1.0
6252,BWA-no-clip,7,1.0
6252,BWA-std,7,0.2727272727272727
6252,NW-flex,7,1.0
6252,BWA-no-clip,8,1.0
6252,BWA-std,8,0.45454545454545453
6252,NW-flex,8,1.0
6252,BWA-no-clip,9,1.0
6252,BWA-std,9,0.45454545454545453
6252,NW-flex,9,1.0
6252,BWA-no-clip,10,1.0
6252,BWA-std,10,0.45454545454545453
6252,NW-flex,10,1.0
6253,BWA-no-clip,1,0.09090909090909091
6253,BWA-std,1,0.09090909090909091
6253,NW-flex,1,1.0
6253,BWA-no-clip,2,0.5454545454545454
6253,BWA-std,2,0.09090909090909091
6253,NW-flex,2,1.0
6253,BWA-no-clip,3,0.5454545454545454
6253,BWA-std,3,0.09090909090909091
6253,NW-flex,3,1.0
6253,BWA-no-clip,4,0.6363636363636364
6253,BWA-std,4,0.09090909090909091
6253,NW-flex,4,1.0
6253,BWA-no-clip,5,0.8181818181818182
6253,BWA-std,5,0.2727272727272727
6253,NW-flex,5,1.0
6253,BWA-no-clip,6,0.8181818181818182
6253,BWA-std,6,0.36363636363636365
6253,NW-flex,6,1.0
6253,BWA-no-clip,7,0.9090909090909091
6253,BWA-std,7,0.2727272727272727
6253,NW-flex,7,1.0
6253,BWA-no-clip,8,0.9090909090909091
6253,BWA-std,8,0.45454545454545453
6253,NW-flex,8,1.0
6253,BWA-no-clip,9,0.9090909090909091
6253,BWA-std,9,0.45454545454545453
6253,NW-flex,9,1.0
6253,BWA-no-clip,10,1.0
6253,BWA-std,10,0.45454545454545453
6253,NW-flex,10,1.0
6254,BWA-no-clip,1,0.5454545454545454
6254,BWA-std,1,0.09090909090909091
6254,NW-flex,1,1.0
6254,BWA-no-clip,2,0.5454545454545454
6254,BWA-std,2,0.09090909090909091
6254,NW-flex,2,1.0
6254,BWA-no-clip,3,0.6363636363636364
6254,BWA-std,3,0.18181818181818182
6254,NW-flex,3,1.0
6254,BWA-no-clip,4,0.6363636363636364
6254,BWA-std,4,0.09090909090909091
6254,NW-flex,4,1.0
6254,BWA-no-clip,5,0.7272727272727273
6254,BWA-std,5,0.2727272727272727
6254,NW-flex,5,1.0
6254,BWA-no-clip,6,0.9090909090909091
6254,BWA-std,6,0.36363636363636365
6254,NW-flex,6,1.0
6254,BWA-no-clip,7,0.9090909090909091
6254,BWA-std,7,0.2727272727272727
6254,NW-flex,7,1.0
6254,BWA-no-clip,8,1.0
6254,BWA-std,8,0.45454545454545453
6254,NW-flex,8,1.0
6254,BWA-no-clip,9,1.0
6254,BWA-std,9,0.45454545454545453
6254,NW-flex,9,1.0
6254,BWA-no-clip,10,1.0
6254,BWA-std,10,0.45454545454545453
